schema_name,table_name,owner,table_type
admin,v_extended_table_info,liberty,view
admin,v_find_dropuser_objs,master,view
admin,v_generate_tbl_ddl,liberty,view
admin,v_generate_user_grant_revoke_ddl,master,view
admin,v_get_obj_priv_by_user,master,view
admin,v_get_users_in_group,liberty,view
admin,v_space_used_per_tbl,master,view
admin,wlm_queue_state_vw,master,view
billing,account_code_preset,finance,table
billing,chargeback_table,finance,table
billing,chargeback_team_settings,bizops_etl_user,table
billing,chargebacks,finance,table
billing,claim,finance,table
billing,claim_evaluation,finance,table
billing,claim_evaluation_bkp,finance,table
billing,claim_google_sheet,finance,table
billing,claim_log,finance,table
billing,claim_payout,finance,table
billing,claim_payout_temp,bizops_etl_user,table
billing,customer,finance,table
billing,customer_first_guarantee,finance,table
billing,customer_is_magento,finance,table
billing,customer_temp,bizops_etl_user,table
billing,dim_rows,finance,table
billing,exchange_rate,finance,table
billing,exchange_rate_temp,finance,table
billing,exchange_rate_temp_2,bizops_etl_user,table
billing,gmv_investigation,finance,table
billing,guarantee_ledger_item,finance,table
billing,guarantee_new,finance,table
billing,guarantee_plan,finance,table
billing,guarantee_plan_temp,bizops_etl_user,table
billing,guarantee_submission_policy,finance,table
billing,guarantee_submission_policy_temp,bizops_etl_user,table
billing,guarantee_trial,finance,table
billing,investigation_note,finance,table
billing,investigation_note_temp,bizops_etl_user,table
billing,investigation_score,finance,table
billing,ledger_audit,finance,table
billing,manual_review_team,finance,table
billing,online_stores,bizops_etl_user,table
billing,payment_accounts,finance,table
billing,payment_accounts_temp,bizops_etl_user,table
billing,payment_subscription,finance,table
billing,payment_subscription_temp,bizops_etl_user,table
billing,payout_method,finance,table
billing,payout_method_temp,bizops_etl_user,table
billing,plugin_authentications,bizops_etl_user,table
billing,recurly_customer,finance,table
billing,recurly_customer_temp,bizops_etl_user,table
billing,recurly_invoice,finance,table
billing,recurly_invoice_bkp,finance,table
billing,recurly_invoice_temp,finance,table
billing,recurly_transaction,finance,table
billing,recurly_transaction_bkp,finance,table
billing,recurly_transaction_temp,finance,table
billing,representment_merchant_profiles,bizops_etl_user,table
billing,representment_timetrackings,finance,table
billing,representment_timetrackings_temp,finance,table
billing,revenue_subscription_fixed,finance,table
billing,revenue_subscription_fixed_temp,finance,table
billing,revenue_subscription_variable,finance,table
billing,revenue_subscription_variable_temp,finance,table
billing,subscription_plan,finance,table
billing,subscription_plan_temp,bizops_etl_user,table
billing,subscription_txns,finance,table
billing,subscription_txns_temp,finance,table
billing,team,master,table
billing,team_member,finance,table
billing,team_member_temp,bizops_etl_user,table
billing,team_temp,bizops_etl_user,table
billing,threshold_config_analytics,finance,table
billing,threshold_config_analytics_temp,finance,table
billing,tracking_info,finance,table
billing,users,finance,table
billing,users_temp,bizops_etl_user,table
billing,webhooks,bizops_etl_user,table
bizops,aftership_etl_api_logs,bizops_etl_user,table
bizops,api_call_log,bizops_etl_user,table
bizops,athena_accounts,finance,table
bizops,athena_emails,finance,table
bizops,chargeback_table,finance,table
bizops,chargeback_update,finance,table
bizops,country_metadata,finance,table
bizops,customer_first_and_last_gmv,finance,table
bizops,customer_first_platform,finance,table
bizops,customer_last_platform,finance,table
bizops,date_dimension,bizops_etl_user,table
bizops,etl_api_call_log,bizops_etl_user,table
bizops,etl_job_logs,bizops_etl_user,table
bizops,etl_job_meters,bizops_etl_user,table
bizops,etl_job_stats,bizops_etl_user,table
bizops,etl_run_log,finance,table
bizops,find_depend,master,view
bizops,gainsight_all,bizops_etl_user,table
bizops,gainsight_claims,bizops_etl_user,table
bizops,gainsight_claims_temp_received,bizops_etl_user,table
bizops,gainsight_claims_temp_txn,bizops_etl_user,table
bizops,gainsight_guarantees,bizops_etl_user,table
bizops,gainsight_guarantees_temp,bizops_etl_user,table
bizops,get_recurly_charge,finance,table
bizops,google_sheet_batch_post_log,bizops_etl_user,table
bizops,google_sheet_batch_post_log_tmp,bizops_etl_user,table
bizops,industry_aggregates,finance,table
bizops,industry_baselines,finance,view
bizops,lc$8jhjz1547750211157_derived_loss_curve,finance,table
bizops,linkedin_data,finance,table
bizops,linkedin_headcount_data,finance,table
bizops,loss_curve_a,finance,table
bizops,manual_review_alert,finance,table
bizops,manual_review_alert_user,finance,table
bizops,manual_review_group,finance,table
bizops,manual_review_search_alert,finance,table
bizops,manual_review_search_alert_slack,finance,table
bizops,manual_review_search_team,finance,table
bizops,merchant_aggregates,finance,table
bizops,merchant_billing_adjusted,finance,table
bizops,merchant_billing_reports,finance,view
bizops,merchant_claim_reports,finance,view
bizops,merchant_claims_adjusted,finance,table
bizops,merchant_guarantee_reports,finance,view
bizops,merchant_guarantees_adjusted,finance,table
bizops,merchant_industry_report,finance,table
bizops,merchant_reports,finance,table
bizops,merchant_roi_reports,finance,table
bizops,number,master,table
bizops,quickbooks,finance,table
bizops,redshift_data_size,master,table
bizops,reversals,bizops_etl_user,table
bizops,slack_users_data,bizops_etl_user,table
bizops,team_costs_bkp,master,table
chargebacks,claim_to_represent,finance,table
chargebacks,order_metadata,finance,table
chargebacks,order_metadata_to_get,finance,table
chargebacks,platform_agents,finance,table
chargebacks,platform_chargeback,finance,table
chargebacks,platform_chargeback_from_retrieval_temp,finance,table
chargebacks,platform_chargeback_input,finance,table
chargebacks,platform_chargeback_input_google_sheet,finance,table
chargebacks,platform_claim,finance,table
chargebacks,platform_decision,finance,table
chargebacks,platform_decision_backup,finance,table
chargebacks,platform_retrieval,finance,table
chargebacks,platform_team,finance,table
chargebacks,platform_tracking,finance,table
chargebacks,reversals,bizops_etl_user,table
chargebacks,shopify_cb,finance,table
chargebacks,shopify_cb_first_scrub,bizops_etl_user,table
chargebacks,shopify_cb_first_scrub_old_old_to_delete,finance,table
chargebacks,shopify_cb_first_scrub_old_to_delete,bizops_etl_user,table
chargebacks,shopify_tracking_scrub,finance,table
claims,chargebacks_post,finance,table
claims,chargebacks_post_20181013,finance,table
claims,chargebacks_post_temp,finance,table
claims,claims_post,finance,table
claims,claims_post_talend,finance,table
claims,claims_post_walmart,finance,table
claims,claims_to_update_wish,finance,table
claims,customer_balance,finance,table
claims,customer_cb_fee,finance,table
claims,google_sheet_batch,finance,table
claims,google_sheet_batch_post,finance,table
claims,google_sheet_batch_post_temp,finance,table
claims,google_sheet_batch_tracking_temp,finance,table
claims,google_sheet_decision_override,finance,table
claims,google_sheet_payout_method,finance,table
claims,google_sheet_tracking_status_false,finance,table
claims,tracking_detail,finance,table
claims,tracking_info_normalized,finance,table
claims,tracking_info_normalized_temp,finance,table
commissions,base_commission,finance,table
commissions,base_revenue,finance,table
commissions,base_revenue_monthly,finance,table
commissions,base_revenue_monthly_detail,finance,table
commissions,base_spiff,finance,table
commissions,commission_employee,finance,table
commissions,commission_employee_detail,finance,table
commissions,commission_manager,finance,table
commissions,commission_manager_detail,finance,table
commissions,commission_relationship_trim,finance,table
commissions,commission_sales_engineer,finance,table
commissions,commission_sales_engineer_detail,finance,table
commissions,commissions,finance,table
data_processed,attributes_customer,finance,table
data_processed,attributes_team,finance,table
data_processed,attributes_team_trailing,bizops_etl_user,table
data_processed,blacklist_whitelist_delivery_address,bizops_etl_user,table
data_processed,blacklist_whitelist_delivery_address_temp,bizops_etl_user,table
data_processed,blacklist_whitelist_email,bizops_etl_user,table
data_processed,blacklist_whitelist_email_temp,bizops_etl_user,table
data_processed,blacklist_whitelist_tmx_device,bizops_etl_user,table
data_processed,blacklist_whitelist_tmx_device_temp,bizops_etl_user,table
data_processed,cases_salesforce,bizops_etl_user,table
data_processed,chargeback_deviceid_blacklist,bizops_etl_user,table
data_processed,claim_payouts,finance,table
data_processed,claims_tracking_info,finance,table
data_processed,claims_tracking_status,finance,table
data_processed,claims_whitepages,finance,table
data_processed,claims_whitepages_tmp,finance,table
data_processed,customer_revenue_ffm,finance,table
data_processed,customer_risk_segment,finance,table
data_processed,customer_risk_segment_chris,finance,table
data_processed,customer_risk_segment_temp,finance,table
data_processed,data_processed.temp_plugin_authentications,bizops_etl_user,table
data_processed,gainsight_customer_attributes,bizops_etl_user,table
data_processed,gainsight_customer_scores,bizops_etl_user,table
data_processed,guarantee_card_brand,bizops_etl_user,table
data_processed,guarantee_revenue_rates,finance,table
data_processed,guarantee_revenue_rates_team,finance,table
data_processed,guarantee_revenue_rates_temp,finance,table
data_processed,guarantee_risk_shades,finance,table
data_processed,guarantees_detail_datalagoon,finance,table
data_processed,guarantees_override,finance,table
data_processed,guarantees_queue_search,finance,table
data_processed,incident_claim,finance,table
data_processed,incident_gmv,finance,table
data_processed,investigations_search,finance,table
data_processed,loss_curve,bizops_etl_user,table
data_processed,manual_review_escalations,finance,table
data_processed,manual_review_pending_historical,bizops_etl_user,table
data_processed,manual_review_queue,finance,table
data_processed,manual_review_staffing_cpd,bizops_etl_user,table
data_processed,manual_review_staffing_email,bizops_etl_user,table
data_processed,manual_review_staffing_shifts,bizops_etl_user,table
data_processed,mktg_targets,finance,table
data_processed,mktg_targets_and_linearity,bizops_etl_user,table
data_processed,plugin_authentications,bizops_etl_user,table
data_processed,product_aggregates,finance,table
data_processed,product_based_aggregates,finance,table
data_processed,recipients,bizops_etl_user,table
data_processed,recipients_country,bizops_etl_user,table
data_processed,renew_dates_customer,finance,table
data_processed,renew_dates_team,finance,table
data_processed,reshippers,bizops_etl_user,table
data_processed,scoring_revenue_rates_team,finance,table
data_processed,stg_mktg_targets_and_linearity,bizops_etl_user,table
data_processed,team_attributes,finance,table
data_processed,team_costs,finance,table
data_processed,team_platform,finance,table
data_processed,temp_team_blacklist_confirmation_email,bizops_etl_user,table
data_processed,trailing_customer,bizops_etl_user,table
data_processed,trailing_opportunity,bizops_etl_user,table
data_processed,trailing_team,bizops_etl_user,table
data_sources,campaign_members,finance,table
data_sources,claims,finance,table
data_sources,claims_batch_decisions,finance,table
data_sources,claims_batch_decisions_put,finance,table
data_sources,claims_batch_decisions_put_temp,finance,table
data_sources,claims_batch_decisions_temp,finance,table
data_sources,claims_batch_tracking_info,finance,table
data_sources,claims_live_status,finance,table
data_sources,claims_log,finance,table
data_sources,claims_log_old,finance,table
data_sources,claims_old,finance,table
data_sources,claims_signifyd_chargeback_reason,finance,table
data_sources,claims_signifyd_chargeback_reason_temp,finance,table
data_sources,customer_costs,finance,table
data_sources,customer_costs_detail,finance,table
data_sources,customer_invoice_list,finance,table
data_sources,customer_invoice_statement,finance,table
data_sources,customer_invoice_statement_temp,finance,table
data_sources,get_recurly_charge,finance,table
data_sources,get_recurly_charge_20191024,finance,table
data_sources,gmv_investigations,finance,table
data_sources,guarantee_revenue,finance,table
data_sources,guarantee_revenue_summary,finance,table
data_sources,guarantee_revenue_trial,finance,table
data_sources,guarantee_revenue_wish_aug_rate_bkp,master,table
data_sources,guarantees,finance,table
data_sources,guarantees_datalagoon,finance,table
data_sources,guarantees_detail,finance,table
data_sources,guarantees_historical,finance,table
data_sources,guarantees_live,finance,table
data_sources,guarantees_queue,finance,table
data_sources,guarantees_queue_old,finance,table
data_sources,guarantees_sla,finance,table
data_sources,guarantees_walmart,finance,table
data_sources,investigation_note,finance,table
data_sources,investigation_note_detail,finance,table
data_sources,investigation_note_detail_customer,finance,table
data_sources,investigation_review,finance,table
data_sources,kayako,finance,table
data_sources,manual_review_cost,finance,table
data_sources,manual_review_cost_a,finance,table
data_sources,manual_review_cost_b,finance,table
data_sources,manual_review_cost_bb,finance,table
data_sources,manual_review_datalagoon,finance,table
data_sources,manual_review_datalagoon_capacity,finance,table
data_sources,manual_review_datalagoon_dim_date,finance,table
data_sources,manual_review_datalagoon_shifts,finance,table
data_sources,manual_reviews,finance,table
data_sources,opportunities,finance,table
data_sources,redshift_storage,master,table
data_sources,revenue_cycle,finance,table
data_sources,revenue_cycle_double_counts,finance,table
data_sources,revenue_historical_simple,finance,table
data_sources,revenue_historical_simple_team,finance,table
data_sources,revenue_recurly_recon,finance,table
data_sources,reversals,bizops_etl_user,table
data_sources,risk_data_quality_alert,finance,table
data_sources,risk_team_data_validation,finance,table
data_sources,sales_rep_quotas,finance,table
datalagoon,airflow_chargeback_start,cassiewriter,table
datalagoon,billing_address_geocode,cassiewriter,table
datalagoon,billing_address_geocode_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,billing_address_geocode_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,billing_searchable_locations,cassiewriter,table
datalagoon,billing_searchable_locations_all,master,view
datalagoon,billing_searchable_locations_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,billing_searchable_locations_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check,cassiewriter,table
datalagoon,billing_to_recipients_whitepages_identity_check_all,master,view
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,billing_to_recipients_whitepages_identity_check_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,bindb,cassiewriter,table
datalagoon,bindb_all,master,view
datalagoon,bindb_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,bindb_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,chargebacks,cassiewriter,table
datalagoon,chargebacks_all,master,view
datalagoon,chargebacks_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,chargebacks_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,claim_document_urls,cassiewriter,table
datalagoon,claim_document_urls_all,master,view
datalagoon,claims,cassiewriter,table
datalagoon,claims_all,master,view
datalagoon,claims_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,claims_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,delivery_address_geocode,cassiewriter,table
datalagoon,delivery_address_geocode_all,master,view
datalagoon,delivery_address_geocode_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,delivery_address_geocode_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,exchange_rates,cassiewriter,table
datalagoon,exchange_rates_all,master,view
datalagoon,exchange_rates_full,cassiewriter,table
datalagoon,fc_person_by_email,cassiewriter,table
datalagoon,fc_person_by_email_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,fc_person_by_email_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,firehose_test_table,cassiewriter,table
datalagoon,fulfillments,master,table
datalagoon,fulfillments_all,master,view
datalagoon,investigations,cassiewriter,table
datalagoon,investigations_all,master,view
datalagoon,investigations_narrow_ip,cassiewriter,table
datalagoon,investigations_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,investigations_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,investigations_wider_ip_3,cassiewriter,table
datalagoon,manual_review_case_queues,colman_osullivan,table
datalagoon,manual_review_idle_time,colman_osullivan,table
datalagoon,maxmind_insights,cassiewriter,table
datalagoon,maxmind_insights_all,master,view
datalagoon,maxmind_insights_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_073000,datapipeline_writer,table
